cliente_id,edad,tickets_soporte,metodo_pago,gasto_total,abandono
CLI-11520,43,2,PayPal,6769.29,0
CLI-11521,NaN,0,Tarjeta,6727.06,1
CLI-11522,71,18,Transferencia,3167.24,1
CLI-11523,59,17,Tarjeta,6759.66,0
CLI-11524,74,16,PayPal,5368.08,0
CLI-11525,79,9,Transferencia,4518.25,1
CLI-11526,24,10,,3602.52,0
CLI-11527,68,0,PayPal,4155.03,1
CLI-11528,19,14,Tarjeta,1557.51,1
CLI-11529,29,18,PayPal,2599.89,0
CLI-11530,79,17,Transferencia,5382.3,1
CLI-11531,190,20,PayPal,1930.29,1
CLI-11532,37,12,PayPal,,1
CLI-11533,52,16,PayPal,4914.31,0
CLI-11534,22,0,Tarjeta,7652.87,1
CLI-11535,42,1,,3878.47,1
CLI-11536,59,17,Transferencia,745.1,0
CLI-11537,58,3,Transferencia,2757.13,1
CLI-11538,36,13,PayPal,4679.03,0
CLI-11539,53,3,Tarjeta,2963.01,1
CLI-11540,NaN,13,Tarjeta,3453.05,0
CLI-11541,61,10,PayPal,5502.59,1
CLI-11542,33,18,Transferencia,1503.62,0
CLI-11543,29,15,Transferencia,7439.58,1
CLI-11544,27,9,Transferencia,4048.16,0
CLI-11545,64,13,Tarjeta,5406.67,0
CLI-11546,55,0,Transferencia,6133.59,0
CLI-11547,66,2,,1663.05,0
CLI-11548,52,11,PayPal,2774.23,0
CLI-11549,40,19,PayPal,2840.21,1
CLI-11550,36,1,Tarjeta,2288.31,1
CLI-11551,49,20,Tarjeta,1299.28,1
CLI-11552,56,12,Tarjeta,4458.11,1
CLI-11553,53,16,Transferencia,3310.03,1
CLI-11554,76,12,PayPal,7020.39,1
CLI-11555,40,9,PayPal,2215.91,1
CLI-11556,28,5,Transferencia,4610.54,1
CLI-11557,54,16,PayPal,3976.7,0
CLI-11558,77,5,Tarjeta,266.11,0
CLI-11559,0,4,Tarjeta,4490.14,0
CLI-11560,37,13,PayPal,6638.41,0
CLI-11561,54,13,PayPal,1704.57,1
CLI-11562,45,5,PayPal,NaN,1
CLI-11563,60,1,Transferencia,2226.57,1
CLI-11564,70,7,PayPal,1239.12,1
CLI-11565,43,11,,5326.54,0
CLI-11566,61,9,Tarjeta,617.87,1
CLI-11567,NaN,8,Transferencia,2804.63,1
CLI-11568,76,12,Transferencia,3624.34,1
CLI-11569,40,15,PayPal,1268.95,1
CLI-11570,76,20,PayPal,7608.46,0
CLI-11571,72,8,Transferencia,7931.05,0
CLI-11572,63,15,PayPal,3847.44,1
CLI-11573,190,6,Transferencia,2657.96,1
CLI-11574,65,17,PayPal,322.52,1
CLI-11575,53,13,PayPal,4343.95,0
CLI-11576,64,9,Tarjeta,3572.8,1
CLI-11577,38,4,Transferencia,NaN,1
CLI-11578,64,18,Transferencia,5573.59,1
CLI-11579,62,2,Tarjeta,2096.85,0
CLI-11580,72,3,Transferencia,1114.54,1
CLI-11581,35,6,Transferencia,,1
CLI-11582,59,7,Transferencia,917.49,1
CLI-11583,19,3,Tarjeta,5428.37,1
CLI-11584,31,5,,3934.64,0
CLI-11585,0,14,PayPal,5413.18,0
CLI-11586,77,2,Tarjeta,458.44,1
CLI-11587,NaN,1,Transferencia,4587.77,1
CLI-11588,74,19,Tarjeta,7932.4,1
CLI-11589,73,18,PayPal,5560.6,1
CLI-11590,72,7,PayPal,1667.23,0
CLI-11591,24,10,Transferencia,6304.7,0
CLI-11592,78,3,Tarjeta,6315.25,0
CLI-11593,60,20,Tarjeta,4516.84,1
CLI-11594,64,13,PayPal,3749.76,1
CLI-11595,49,6,Tarjeta,427.9,0
CLI-11596,23,10,Transferencia,2983.03,1
CLI-11597,42,11,,2611.08,0
CLI-11598,62,9,Transferencia,-441.39,0
CLI-11599,68,10,Transferencia,719.25,1
CLI-11600,57,2,Tarjeta,6955.96,0
CLI-11601,0,14,PayPal,2062.95,1
CLI-11602,56,4,PayPal,7528.07,1
CLI-11603,70,12,Transferencia,3634.42,1
CLI-11604,70,3,Transferencia,,0
CLI-11605,42,9,Tarjeta,3225.66,1
CLI-11606,80,10,Tarjeta,2593.58,1
CLI-11607,,14,Transferencia,6669.18,1
CLI-11608,23,5,PayPal,5853.69,0
CLI-11609,NaN,18,PayPal,6186.84,1
CLI-11610,21,20,PayPal,3400.5,0
CLI-11611,NaN,17,Transferencia,291.01,0
CLI-11612,38,20,Transferencia,2526.35,1
CLI-11613,33,9,,6137.37,0
CLI-11614,75,11,PayPal,-40.74,0
CLI-11615,28,5,PayPal,7893.1,0
CLI-11616,26,8,PayPal,1076.4,0
CLI-11617,25,16,Transferencia,1424.1,0
CLI-11618,27,8,Tarjeta,6323.25,1
CLI-11619,48,2,Transferencia,3149.8,1
CLI-11620,18,5,PayPal,7119.85,1
CLI-11621,46,10,Transferencia,2741.29,1
CLI-11622,36,11,PayPal,973.93,0
CLI-11623,54,16,Tarjeta,2681.76,0
CLI-11624,NaN,16,,2671.55,0
CLI-11625,38,17,Tarjeta,2614.55,1
CLI-11626,38,13,PayPal,5121.59,0
CLI-11627,31,16,Tarjeta,4871.22,1
CLI-11628,59,14,Tarjeta,7114.2,0
CLI-11629,76,10,PayPal,352.49,0
CLI-11630,30,17,PayPal,4447.83,0
CLI-11631,21,12,PayPal,2108.91,1
CLI-11632,72,5,Tarjeta,2327.85,0
CLI-11633,70,13,Transferencia,3549.3,1
CLI-11634,26,9,Transferencia,4995.44,0
CLI-11635,78,18,Tarjeta,6821.99,0
CLI-11636,69,2,Tarjeta,-305.15,1
CLI-11637,57,7,Tarjeta,7588.57,0
CLI-11638,78,14,PayPal,1814.03,1
CLI-11639,47,19,,3157.99,0
CLI-11640,19,18,PayPal,7000.14,1
CLI-11641,42,9,Tarjeta,6932.71,1
CLI-11642,58,15,Transferencia,5173.08,1
CLI-11643,61,17,,6757.02,0
CLI-11644,54,12,Tarjeta,1360.74,1
CLI-11645,34,19,Tarjeta,926.48,1
CLI-11646,38,16,Tarjeta,-235.37,1
CLI-11647,40,7,Tarjeta,4223.33,0
CLI-11648,33,14,Tarjeta,3404.93,1
CLI-11649,67,3,PayPal,3746.16,0
CLI-11650,41,2,Transferencia,2887.58,1
CLI-11651,24,12,PayPal,4333.0,0
CLI-11652,NaN,1,Transferencia,5998.0,1
CLI-11653,,13,Tarjeta,4205.52,0
CLI-11654,39,10,PayPal,1677.01,0
CLI-11655,68,1,Transferencia,6200.29,1
CLI-11656,29,11,Tarjeta,4100.5,1
CLI-11657,73,2,Tarjeta,2871.56,1
CLI-11658,77,20,Transferencia,4843.26,1
CLI-11659,NaN,19,Tarjeta,2741.17,0
CLI-11660,,12,Tarjeta,7555.99,1
CLI-11661,79,5,Transferencia,7423.89,0
CLI-11662,79,16,Transferencia,2165.74,0
CLI-11663,80,0,PayPal,1701.1,1
CLI-11664,70,12,Tarjeta,3971.78,0
CLI-11665,54,4,Tarjeta,5868.63,1
CLI-11666,48,0,Transferencia,7260.63,1
CLI-11667,28,14,Transferencia,2016.11,0
CLI-11668,64,15,Tarjeta,4696.08,0
CLI-11669,28,16,Transferencia,7047.4,0
CLI-11670,63,17,Tarjeta,7676.05,0
CLI-11671,24,6,Tarjeta,5611.91,0
CLI-11672,42,17,PayPal,516.7,0
CLI-11673,78,17,Transferencia,7596.59,0
CLI-11674,71,0,PayPal,6485.77,0
CLI-11675,34,6,PayPal,6176.99,1
CLI-11676,31,5,Tarjeta,3476.88,1
CLI-11677,59,13,Tarjeta,7353.41,1
CLI-11678,45,7,,,0
CLI-11679,38,16,Transferencia,535.21,1
CLI-11680,67,12,Transferencia,5545.87,0
CLI-11681,43,0,Transferencia,1036.48,0
CLI-11682,50,11,Transferencia,-283.38,0
CLI-11683,37,14,PayPal,3583.41,0
CLI-11684,35,5,Tarjeta,70.13,1
CLI-11685,33,5,Tarjeta,7114.36,1
CLI-11686,28,1,PayPal,1259.22,0
CLI-11687,38,10,PayPal,5839.06,0
CLI-11688,29,16,PayPal,1307.2,0
CLI-11689,80,7,PayPal,7387.31,0
CLI-11690,58,13,PayPal,381.32,1
CLI-11691,22,16,Tarjeta,7157.23,1
CLI-11692,36,0,PayPal,7787.44,0
CLI-11693,28,16,Tarjeta,636.07,0
CLI-11694,62,15,PayPal,165.13,1
CLI-11695,19,3,Transferencia,4361.37,1
CLI-11696,72,11,PayPal,5109.83,1
CLI-11697,55,5,Transferencia,3197.51,1
CLI-11698,70,19,Tarjeta,7596.14,1
CLI-11699,58,7,PayPal,3386.47,1
CLI-11700,52,4,Transferencia,NaN,1
CLI-11701,38,11,Tarjeta,1033.78,0
CLI-11702,18,5,Tarjeta,4763.26,0
CLI-11703,38,12,PayPal,804.96,0
CLI-11704,31,9,Tarjeta,7599.27,1
CLI-11705,24,0,PayPal,196.01,0
CLI-11706,63,16,,1753.26,1
CLI-11707,40,12,Transferencia,2322.75,0
CLI-11708,46,0,Tarjeta,869.64,1
CLI-11709,48,10,PayPal,5115.96,0
CLI-11710,20,16,PayPal,2465.76,1
CLI-11711,31,17,Tarjeta,-160.89,0
CLI-11712,47,16,Transferencia,6309.03,1
CLI-11713,36,6,PayPal,6941.05,1
CLI-11714,34,4,,7816.93,0
CLI-11715,43,7,Tarjeta,6852.59,1
CLI-11716,37,18,Tarjeta,951.29,0
CLI-11717,31,18,PayPal,53.55,1
CLI-11718,32,0,Transferencia,2995.23,0
CLI-11719,45,2,PayPal,3219.77,0
CLI-11720,72,2,Transferencia,NaN,1
CLI-11721,68,12,Transferencia,608.29,1
CLI-11722,25,18,PayPal,5350.78,1
CLI-11723,60,5,Transferencia,-420.48,0
CLI-11724,77,4,PayPal,4587.88,1
CLI-11725,25,19,Transferencia,3961.8,0
CLI-11726,46,5,,3790.93,0
CLI-11727,30,3,Tarjeta,3302.83,0
CLI-11728,77,10,Tarjeta,3945.92,0
CLI-11729,71,,Transferencia,118.72,0
CLI-11730,78,12,Transferencia,5546.91,1
CLI-11731,51,12,PayPal,502.72,1
CLI-11732,69,8,Tarjeta,7027.88,0
CLI-11733,40,13,Tarjeta,6135.74,0
CLI-11734,33,2,PayPal,1403.27,0
CLI-11735,75,5,PayPal,4466.91,0
CLI-11736,20,7,PayPal,4135.19,0
CLI-11737,68,0,PayPal,3995.16,1
CLI-11738,63,11,Tarjeta,3504.7,0
CLI-11739,80,1,PayPal,6602.08,0
CLI-11740,67,14,Tarjeta,1673.69,0
CLI-11741,19,20,PayPal,6464.12,0
CLI-11742,36,4,Tarjeta,291.36,0
CLI-11743,75,7,Transferencia,5292.3,0
CLI-11744,62,16,PayPal,6161.06,1
CLI-11745,190,8,Transferencia,297.33,0
CLI-11746,31,7,Transferencia,4229.63,1
CLI-11747,74,6,Tarjeta,6876.92,1
CLI-11748,71,7,PayPal,3496.0,1
CLI-11749,36,9,Transferencia,1756.01,1
CLI-11750,67,4,Transferencia,306.63,1
CLI-11751,29,NaN,Transferencia,-307.99,0
CLI-11752,54,7,Transferencia,6945.57,1
CLI-11753,78,20,Transferencia,5596.24,0
CLI-11754,47,14,PayPal,1533.06,1
CLI-11755,48,6,Tarjeta,6169.32,0
CLI-11756,61,6,Transferencia,5040.14,1
CLI-11757,33,1,Transferencia,2621.12,1
CLI-11758,33,4,Transferencia,3819.59,1
CLI-11759,79,8,Tarjeta,6067.99,0
CLI-11760,37,1,PayPal,49.13,1
CLI-11761,50,5,Transferencia,1436.26,0
CLI-11762,32,16,Transferencia,3903.64,1
CLI-11763,40,8,PayPal,2607.06,1
CLI-11764,51,17,PayPal,2650.63,1
CLI-11765,76,17,Tarjeta,6030.73,0
CLI-11766,41,10,Tarjeta,86.1,0
CLI-11767,20,1,Transferencia,7625.65,1
CLI-11768,46,12,Tarjeta,3597.5,0
CLI-11769,80,15,,6522.48,1
CLI-11770,43,0,Tarjeta,1918.39,0
CLI-11771,,20,Transferencia,1755.6,0
CLI-11772,72,20,Tarjeta,5664.51,1
CLI-11773,55,9,Transferencia,6261.21,0
CLI-11774,76,14,PayPal,2667.91,0
CLI-11775,47,13,Tarjeta,6698.83,0
CLI-11776,NaN,8,Transferencia,443.28,1
CLI-11777,36,16,PayPal,1599.9,0
CLI-11778,38,15,Transferencia,7518.93,1
CLI-11779,24,2,Tarjeta,4389.87,1
CLI-11780,39,3,Tarjeta,762.66,0
CLI-11781,78,15,PayPal,4579.45,0
CLI-11782,48,12,Transferencia,6897.39,0
CLI-11783,33,6,Tarjeta,5601.35,0
CLI-11784,35,3,Transferencia,-184.05,0
CLI-11785,34,11,Transferencia,7892.24,0
CLI-11786,48,14,Transferencia,3295.01,0
CLI-11787,33,18,Transferencia,6645.16,0
CLI-11788,49,0,Transferencia,7402.67,0
CLI-11789,73,13,Transferencia,3989.05,0
CLI-11790,70,,PayPal,1244.65,0
CLI-11791,190,14,Tarjeta,1039.09,1
CLI-11792,31,11,Transferencia,2528.12,1
CLI-11793,66,8,PayPal,6878.04,1
CLI-11794,35,,Transferencia,7856.88,1
CLI-11795,34,2,Tarjeta,5111.95,1
CLI-11796,28,14,PayPal,5869.54,0
CLI-11797,64,5,Tarjeta,977.8,1
CLI-11798,41,16,PayPal,6506.38,0
CLI-11799,29,8,Transferencia,2764.61,1
CLI-11800,80,13,PayPal,7501.8,1
CLI-11801,53,16,PayPal,911.77,1
CLI-11802,77,6,Transferencia,4656.75,0
CLI-11803,56,NaN,,1596.75,1
CLI-11804,20,10,Transferencia,2163.89,1
CLI-11805,62,13,PayPal,1884.98,0
CLI-11806,62,14,Transferencia,6443.24,1
CLI-11807,NaN,15,Tarjeta,7165.47,0
CLI-11808,33,7,,1425.93,0
CLI-11809,51,4,Tarjeta,7815.56,1
CLI-11810,70,1,Transferencia,4593.42,0
CLI-11811,27,16,Tarjeta,174.67,0
CLI-11812,53,1,PayPal,2870.91,1
CLI-11813,39,NaN,PayPal,4480.49,1
CLI-11814,71,NaN,Transferencia,2459.41,1
CLI-11815,73,0,Transferencia,2074.49,0
CLI-11816,40,19,PayPal,4996.65,0
CLI-11817,190,14,Tarjeta,234.14,0
CLI-11818,32,NaN,Tarjeta,3105.83,0
CLI-11819,53,2,PayPal,2019.91,0
CLI-11820,19,8,Tarjeta,3180.45,0
CLI-11821,75,14,Transferencia,1165.26,1
CLI-11822,79,10,,,0
CLI-11823,67,19,Tarjeta,373.08,1
CLI-11824,24,6,Transferencia,-262.56,1
CLI-11825,64,7,PayPal,7337.36,1
CLI-11826,45,18,PayPal,5292.26,0
CLI-11827,35,19,Tarjeta,4340.34,0
CLI-11828,44,3,PayPal,5627.71,0
CLI-11829,72,11,Transferencia,1098.54,0
CLI-11830,45,0,PayPal,,1
CLI-11831,49,13,Tarjeta,6697.39,1
CLI-11832,66,9,Tarjeta,6349.39,0
CLI-11833,29,14,PayPal,NaN,0
CLI-11834,31,19,PayPal,1982.8,0
CLI-11835,20,7,Tarjeta,3502.41,1
CLI-11836,23,16,PayPal,7053.21,0
CLI-11837,70,11,Tarjeta,6425.29,1
CLI-11838,61,0,,5526.54,1
CLI-11839,38,15,,1468.53,0
CLI-11840,68,11,PayPal,7144.81,0
CLI-11841,21,2,PayPal,5855.23,0
CLI-11842,22,15,PayPal,5983.34,1
CLI-11843,63,16,PayPal,5345.93,1
CLI-11844,52,9,Transferencia,5058.46,1
CLI-11845,40,6,Tarjeta,309.17,1
CLI-11846,44,2,Tarjeta,2445.63,1
CLI-11847,74,,Tarjeta,3632.21,1
CLI-11848,30,18,PayPal,2124.67,0
CLI-11849,58,14,PayPal,2679.84,0
CLI-11850,63,14,Tarjeta,7319.07,0
CLI-11851,58,16,PayPal,6549.4,0
CLI-11852,25,12,PayPal,NaN,1
CLI-11853,55,16,Transferencia,4810.78,0
CLI-11854,42,17,Tarjeta,6317.04,0
CLI-11855,74,17,Transferencia,3310.45,0
CLI-11856,63,3,Tarjeta,2219.4,1
CLI-11857,75,11,PayPal,6264.99,1
CLI-11858,66,15,Tarjeta,5238.7,0
CLI-11859,65,16,Tarjeta,919.8,0
CLI-11860,18,2,,2254.68,1
CLI-11861,26,3,Transferencia,7069.75,0
CLI-11862,74,17,Transferencia,1941.97,1
CLI-11863,NaN,2,PayPal,-435.77,0
CLI-11864,42,8,Transferencia,17.93,1
CLI-11865,19,17,PayPal,,1
CLI-11866,,4,Transferencia,2456.67,0
CLI-11867,30,7,PayPal,618.66,1
CLI-11868,-5,14,Transferencia,4289.28,0
CLI-11869,41,14,PayPal,3630.89,1
CLI-11870,80,4,Transferencia,1366.95,0
CLI-11871,61,1,PayPal,1317.33,1
CLI-11872,79,13,PayPal,5683.31,0
CLI-11873,NaN,,Tarjeta,105.32,0
CLI-11874,33,7,PayPal,5172.16,1
CLI-11875,54,18,Transferencia,3535.0,0
CLI-11876,49,9,Tarjeta,2183.4,1
CLI-11877,20,17,Tarjeta,2565.22,1
CLI-11878,66,12,Transferencia,7845.5,1
CLI-11879,46,13,Tarjeta,6821.67,1
CLI-11880,60,16,Tarjeta,5392.97,1
CLI-11881,48,5,PayPal,6484.34,1
CLI-11882,52,0,PayPal,92.34,1
CLI-11883,65,2,Tarjeta,989.38,1
CLI-11884,41,3,PayPal,7067.27,1
CLI-11885,51,1,Tarjeta,4944.99,1
CLI-11886,27,12,Transferencia,7097.31,0
CLI-11887,74,13,Tarjeta,-177.96,0
CLI-11888,26,16,Tarjeta,7773.17,1
CLI-11889,41,18,Transferencia,6889.85,1
CLI-11890,74,4,Tarjeta,3049.43,0
CLI-11891,71,14,Tarjeta,3949.01,0
CLI-11892,50,20,Tarjeta,7735.45,1
CLI-11893,48,2,PayPal,4438.27,1
CLI-11894,80,14,Transferencia,986.36,0
CLI-11895,NaN,14,Tarjeta,2336.77,1
CLI-11896,0,4,Tarjeta,809.09,0
CLI-11897,72,18,Transferencia,3985.98,0
CLI-11898,26,12,PayPal,7485.5,1
CLI-11899,74,20,PayPal,5117.26,0
CLI-11900,51,3,Tarjeta,5743.17,1
CLI-11901,150,9,Transferencia,4705.55,1
CLI-11902,49,15,Tarjeta,694.53,1
CLI-11903,78,18,,-35.32,0
CLI-11904,19,9,PayPal,468.66,1
CLI-11905,74,4,Tarjeta,NaN,0
CLI-11906,NaN,8,Transferencia,3360.17,0
CLI-11907,54,15,Transferencia,215.38,0
CLI-11908,210,1,Tarjeta,2877.98,1
CLI-11909,68,14,Tarjeta,3315.67,0
CLI-11910,70,13,Transferencia,5339.25,1
CLI-11911,65,16,Tarjeta,379.8,1
CLI-11912,39,12,Tarjeta,4883.62,0
CLI-11913,39,11,Tarjeta,2804.68,1
CLI-11914,210,11,Tarjeta,4162.79,1
CLI-11915,60,13,Transferencia,956.41,0
CLI-11916,49,10,Transferencia,5661.32,0
CLI-11917,60,6,Tarjeta,304.21,0
CLI-11918,62,11,Transferencia,2393.56,1
CLI-11919,57,14,PayPal,1859.07,0
CLI-11920,65,17,Transferencia,6164.8,1
CLI-11921,43,12,Tarjeta,6370.02,0
CLI-11922,39,16,PayPal,6520.73,0
CLI-11923,53,11,Tarjeta,850.25,0
CLI-11924,31,15,Tarjeta,5028.36,0
CLI-11925,49,7,Tarjeta,6176.25,1
CLI-11926,42,10,,3703.26,0
CLI-11927,32,5,PayPal,5933.8,0
CLI-11928,59,18,,3845.72,0
CLI-11929,48,10,Transferencia,5192.17,0
CLI-11930,55,16,Transferencia,7831.97,1
CLI-11931,22,17,,2168.93,1
CLI-11932,42,16,Tarjeta,NaN,1
CLI-11933,74,19,,7402.58,1
CLI-11934,43,1,Tarjeta,3156.15,1
CLI-11935,39,11,Tarjeta,6612.41,0
CLI-11936,22,8,Tarjeta,536.82,1
CLI-11937,26,9,Transferencia,6305.78,1
CLI-11938,40,20,Transferencia,7776.05,1
CLI-11939,72,10,Transferencia,6071.33,1
CLI-11940,45,5,Transferencia,3885.39,1
CLI-11941,59,7,Transferencia,6121.77,0
CLI-11942,40,7,PayPal,4569.32,0
CLI-11943,41,1,,4985.31,0
CLI-11944,30,6,Tarjeta,2620.22,1
CLI-11945,42,15,PayPal,5461.13,1
CLI-11946,67,12,Transferencia,1499.41,1
CLI-11947,18,19,PayPal,5868.36,0
CLI-11948,71,18,PayPal,4625.57,0
CLI-11949,63,3,Tarjeta,822.42,0
CLI-11950,77,8,PayPal,1911.03,0
CLI-11951,26,9,Transferencia,7292.46,1
CLI-11952,28,14,Tarjeta,2930.95,1
CLI-11953,36,10,Tarjeta,4819.75,1
CLI-11954,20,16,Transferencia,2597.76,0
CLI-11955,50,19,Tarjeta,2749.3,1
CLI-11956,48,3,Transferencia,5707.76,0
CLI-11957,19,4,Transferencia,5460.91,1
CLI-11958,34,18,PayPal,7298.39,0
CLI-11959,21,20,Tarjeta,313.0,1
CLI-11960,74,12,Transferencia,,0
CLI-11961,78,14,Transferencia,6111.86,1
CLI-11962,150,12,PayPal,7293.55,0
CLI-11963,32,8,PayPal,,0
CLI-11964,26,2,Transferencia,3483.8,0
CLI-11965,42,12,Transferencia,3636.23,0
CLI-11966,48,6,Tarjeta,3629.36,0
CLI-11967,41,2,Tarjeta,2999.01,1
CLI-11968,22,13,Transferencia,3218.11,0
CLI-11969,54,19,Tarjeta,3942.2,1
CLI-11970,66,16,PayPal,-478.44,1
CLI-11971,51,2,Transferencia,2376.26,0
CLI-11972,80,2,PayPal,5780.34,0
CLI-11973,31,4,Tarjeta,3516.07,1
CLI-11974,49,2,Transferencia,2260.24,1
CLI-11975,69,17,Tarjeta,709.81,1
CLI-11976,53,19,Tarjeta,2345.05,1
CLI-11977,25,13,Tarjeta,3016.11,1
CLI-11978,52,15,Transferencia,1868.32,0
CLI-11979,19,7,Transferencia,1477.16,1
CLI-11980,19,1,Tarjeta,87.12,1
CLI-11981,59,10,Transferencia,1885.71,1
CLI-11982,62,8,Transferencia,1423.28,1
CLI-11983,41,19,PayPal,4493.21,1
CLI-11984,46,19,Tarjeta,7696.91,0
CLI-11985,39,10,Tarjeta,4501.74,0
CLI-11986,46,17,,1629.74,0
CLI-11987,54,19,PayPal,7958.99,1
CLI-11988,79,10,PayPal,2171.66,0
CLI-11989,56,11,Transferencia,548.13,0
CLI-11990,79,3,PayPal,3096.69,0
CLI-11991,31,1,Transferencia,NaN,1
CLI-11992,68,4,PayPal,1825.53,0
CLI-11993,39,20,PayPal,,1
CLI-11994,32,17,Transferencia,4368.12,1
CLI-11995,74,4,PayPal,7609.32,0
CLI-11996,31,14,PayPal,4887.47,0
CLI-11997,60,1,Tarjeta,2833.55,0
CLI-11998,47,0,Tarjeta,2935.09,1
CLI-11999,55,6,PayPal,-381.29,1
CLI-12000,47,NaN,Tarjeta,481.6,0
CLI-12001,62,9,,7157.06,0
CLI-12002,66,17,Tarjeta,,1
CLI-12003,80,14,Transferencia,6056.06,1
CLI-12004,55,14,Tarjeta,7290.82,0
CLI-12005,80,7,PayPal,7389.2,1
CLI-12006,76,3,Tarjeta,4013.15,0
CLI-12007,24,19,Tarjeta,1372.03,1
CLI-12008,44,17,PayPal,4905.48,1
CLI-12009,55,18,Tarjeta,3178.06,0
CLI-12010,29,6,PayPal,5017.21,1
CLI-12011,43,18,PayPal,1544.71,0
CLI-12012,45,8,PayPal,2349.43,0
CLI-12013,20,15,Transferencia,3776.09,1
CLI-12014,56,14,Tarjeta,3489.05,1
CLI-12015,41,9,Transferencia,2048.51,1
CLI-12016,49,15,Tarjeta,5948.62,0
CLI-12017,69,11,Tarjeta,2382.82,0
CLI-12018,21,2,PayPal,2167.43,1
CLI-12019,33,17,Transferencia,1995.72,0
CLI-12020,55,2,PayPal,1199.24,0
CLI-12021,66,12,Tarjeta,6211.14,0
CLI-12022,70,16,PayPal,5291.11,0
CLI-12023,78,,PayPal,7753.91,1
CLI-12024,58,20,Tarjeta,6034.38,1
CLI-12025,44,3,PayPal,7474.01,0
CLI-12026,36,9,,87.23,0
CLI-12027,80,1,PayPal,989.98,0
CLI-12028,,12,Transferencia,759.7,1
CLI-12029,71,2,Tarjeta,1372.39,1
CLI-12030,74,1,Transferencia,605.42,0
CLI-12031,30,14,Tarjeta,1167.79,1
CLI-12032,59,10,Tarjeta,5071.43,1
CLI-12033,38,0,PayPal,7744.6,0
CLI-12034,69,13,PayPal,1397.05,0
CLI-12035,76,4,,648.09,0
CLI-12036,NaN,6,Tarjeta,1588.74,1
CLI-12037,46,0,PayPal,2086.22,1
CLI-12038,27,4,Tarjeta,6924.89,1
CLI-12039,18,NaN,Transferencia,1006.81,0
CLI-12040,31,14,Tarjeta,5349.32,1
CLI-12041,65,8,PayPal,5973.49,1
CLI-12042,35,17,Transferencia,1670.0,0
CLI-12043,51,8,Transferencia,5101.09,0
CLI-12044,41,5,Tarjeta,1606.86,1
CLI-12045,64,19,Transferencia,5356.34,0
CLI-12046,37,13,Transferencia,5254.67,0
CLI-12047,51,10,,7976.34,1
CLI-12048,47,19,PayPal,309.97,1
CLI-12049,48,20,Tarjeta,651.66,1
CLI-12050,67,17,Tarjeta,71.91,1
CLI-12051,47,2,Transferencia,1138.03,0
CLI-12052,70,9,Tarjeta,7182.06,1
CLI-12053,76,5,Tarjeta,1078.23,0
CLI-12054,42,4,Tarjeta,65.32,1
CLI-12055,26,3,PayPal,508.74,0
CLI-12056,73,19,Transferencia,2567.41,0
CLI-12057,77,10,,1732.0,1
CLI-12058,58,14,Transferencia,3602.84,0
CLI-12059,35,2,PayPal,3978.28,0
CLI-12060,-5,6,PayPal,3577.9,1
CLI-12061,20,10,Transferencia,3031.12,1
CLI-12062,46,8,PayPal,5955.53,0
CLI-12063,58,16,PayPal,,1
CLI-12064,50,10,Transferencia,1491.69,1
CLI-12065,27,6,PayPal,-359.77,1
CLI-12066,74,18,Tarjeta,1613.7,1
CLI-12067,58,4,Transferencia,1161.66,0
CLI-12068,18,4,PayPal,6102.99,1
CLI-12069,39,12,PayPal,621.48,1
CLI-12070,,10,PayPal,7759.18,0
CLI-12071,53,,Tarjeta,166.82,0
CLI-12072,210,4,Transferencia,1581.11,0
CLI-12073,57,20,PayPal,7255.41,0
CLI-12074,0,0,Transferencia,4431.99,0
CLI-12075,46,11,Transferencia,3522.54,1
CLI-12076,33,8,PayPal,,1
CLI-12077,32,19,Tarjeta,-154.4,1
CLI-12078,22,9,Transferencia,7688.26,0
CLI-12079,23,9,Transferencia,7000.65,0
CLI-12080,64,9,PayPal,2499.99,0
CLI-12081,34,17,Tarjeta,5196.72,1
CLI-12082,43,4,PayPal,1925.28,1
CLI-12083,28,14,Tarjeta,7162.5,1
CLI-12084,58,3,PayPal,4663.15,0
CLI-12085,70,20,Tarjeta,6155.17,1
CLI-12086,47,4,PayPal,-14.87,1
CLI-12087,41,12,PayPal,4336.52,0
CLI-12088,45,7,PayPal,4336.16,1
CLI-12089,66,2,PayPal,7741.72,1
CLI-12090,18,14,Transferencia,7880.54,1
CLI-12091,75,5,PayPal,6834.59,1
CLI-12092,,15,Transferencia,5333.88,0
CLI-12093,49,7,PayPal,2185.54,1
CLI-12094,34,12,Transferencia,5370.93,1
CLI-12095,42,17,Tarjeta,2807.03,0
CLI-12096,150,13,PayPal,2869.57,1
CLI-12097,31,16,Tarjeta,5807.27,0
CLI-12098,54,13,PayPal,4221.67,0
CLI-12099,25,3,Tarjeta,2650.71,0
CLI-12100,74,14,Tarjeta,6441.93,1
CLI-12101,75,20,PayPal,2326.98,0
CLI-12102,33,3,Transferencia,-278.14,1
CLI-12103,150,15,Transferencia,1481.09,1
CLI-12104,70,18,Transferencia,6288.32,1
CLI-12105,77,,Tarjeta,,1
CLI-12106,74,14,Tarjeta,3901.41,1
CLI-12107,65,12,Transferencia,3186.73,1
CLI-12108,37,19,Tarjeta,1935.28,0
CLI-12109,65,18,PayPal,3886.46,1
CLI-12110,19,15,Transferencia,5899.61,1
CLI-12111,68,20,Tarjeta,694.25,0
CLI-12112,23,19,Tarjeta,NaN,0
