nodo_id,distro_linux,uso_cpu_pct,uso_ram_gb,temperatura_c,fallo_sistema
SRV-13483,CachyOS,19.8,32.7,75.6,0
SRV-13484,Fedora,58.3,14.5,47.4,0
SRV-13485,Arch,21.1,37.9,66.9,1
SRV-13486,Arch,42.4,28.6,90.1,0
SRV-13487,CachyOS,59.7,,75.8,0
SRV-13488,CachyOS,44.7,32.0,51.4,1
SRV-13489,CachyOS,74.6,23.8,64.5,1
SRV-13490,Ubuntu,84.9,11.2,68.3,0
SRV-13491,Arch,43.8,60.7,71.9,1
SRV-13492,Fedora,28.3,24.2,58.6,1
SRV-13493,CachyOS,32.5,58.8,30.0,0
SRV-13494,Fedora,89.3,62.2,70.0,1
SRV-13495,Ubuntu,20.5,18.8,46.3,1
SRV-13496,Ubuntu,NaN,26.9,55.5,1
SRV-13497,CachyOS,92.5,54.1,33.6,1
SRV-13498,Fedora,43.1,1.1,85.5,1
SRV-13499,Ubuntu,86.3,1.2,58.4,0
SRV-13500,Arch,44.0,29.9,76.6,1
SRV-13501,Ubuntu,66.4,5.2,53.1,1
SRV-13502,Ubuntu,97.5,60.2,47.2,0
SRV-13503,Fedora,,30.7,65.6,1
SRV-13504,Ubuntu,88.1,49.4,87.6,0
SRV-13505,CachyOS,33.3,16.9,46.0,1
SRV-13506,Arch,49.8,58.1,81.2,0
SRV-13507,Ubuntu,56.4,12.4,91.4,0
SRV-13508,Ubuntu,60.6,26.1,36.6,1
SRV-13509,Fedora,69.0,11.2,69.1,0
SRV-13510,Ubuntu,73.3,17.4,62.1,1
SRV-13511,CachyOS,67.9,17.5,73.4,0
SRV-13512,Fedora,60.1,48.6,89.8,1
SRV-13513,Fedora,893.3,21.4,32.3,0
SRV-13514,CachyOS,9.2,29.9,69.0,1
SRV-13515,CachyOS,7.5,62.3,91.6,0
SRV-13516,Ubuntu,62.7,8.3,74.0,1
SRV-13517,Fedora,67.9,18.9,28.2,0
SRV-13518,Arch,75.9,57.5,46.0,1
SRV-13519,Arch,32.9,37.3,48.5,0
SRV-13520,CachyOS,65.1,23.5,53.6,0
SRV-13521,Ubuntu,97.7,47.5,86.8,1
SRV-13522,Arch,92.2,31.3,64.6,1
SRV-13523,Arch,2.2,59.1,50.7,0
SRV-13524,CachyOS,37.7,34.8,65.3,0
SRV-13525,Arch,29.9,48.1,54.1,0
SRV-13526,Fedora,70.7,20.1,61.8,0
SRV-13527,Arch,82.6,60.8,49.6,1
SRV-13528,Ubuntu,15.1,41.0,34.0,1
SRV-13529,Fedora,36.0,18.9,NaN,0
SRV-13530,Fedora,36.1,34.7,44.6,0
SRV-13531,CachyOS,19.1,48.7,63.3,0
SRV-13532,CachyOS,79.2,18.8,64.7,0
SRV-13533,Fedora,15.7,57.9,37.2,1
SRV-13534,Ubuntu,83.1,29.8,69.6,0
SRV-13535,Arch,71.5,10.0,86.7,0
SRV-13536,CachyOS,8.5,58.4,81.1,0
SRV-13537,Fedora,803.1,22.2,46.2,1
SRV-13538,CachyOS,81.8,25.6,31.2,1
SRV-13539,CachyOS,57.7,60.5,48.7,0
SRV-13540,CachyOS,93.2,59.5,70.8,1
SRV-13541,Arch,16.8,7.8,34.2,0
SRV-13542,Arch,52.2,33.0,83.1,1
SRV-13543,Arch,18.5,18.6,53.4,0
SRV-13544,CachyOS,31.3,53.7,41.2,1
SRV-13545,CachyOS,77.9,10.0,76.0,0
SRV-13546,Fedora,2.6,13.2,78.4,0
SRV-13547,Ubuntu,70.7,22.6,68.1,1
SRV-13548,CachyOS,79.6,62.2,,0
SRV-13549,Arch,7.5,42.2,80.1,0
SRV-13550,CachyOS,82.3,8.4,50.6,0
SRV-13551,Arch,40.7,35.9,28.8,1
SRV-13552,Fedora,82.6,56.3,87.6,1
SRV-13553,Ubuntu,3.2,42.5,40.4,1
SRV-13554,,43.2,29.8,68.8,1
SRV-13555,CachyOS,54.2,48.0,67.8,1
SRV-13556,Fedora,81.2,2.8,34.3,1
SRV-13557,Fedora,,13.0,77.1,1
SRV-13558,Ubuntu,53.9,7.5,35.8,1
SRV-13559,CachyOS,55.6,15.1,88.1,0
SRV-13560,Arch,63.8,27.5,65.3,1
SRV-13561,CachyOS,69.4,45.5,48.1,1
SRV-13562,Arch,NaN,61.2,62.7,1
SRV-13563,Ubuntu,NaN,60.4,53.9,0
SRV-13564,Fedora,47.6,58.4,75.8,0
SRV-13565,Ubuntu,43.4,29.4,94.3,0
SRV-13566,CachyOS,25.6,48.8,89.7,1
SRV-13567,Arch,77.6,49.2,86.6,1
SRV-13568,Fedora,96.9,52.8,45.7,0
SRV-13569,CachyOS,4.4,38.3,43.2,0
SRV-13570,Fedora,15.9,45.2,87.6,1
SRV-13571,CachyOS,7.4,58.9,NaN,1
SRV-13572,Fedora,82.2,28.1,75.9,1
SRV-13573,Arch,6.7,56.9,43.9,0
SRV-13574,Arch,64.9,63.2,,1
SRV-13575,Arch,78.2,NaN,56.5,1
SRV-13576,Fedora,804.3,62.2,47.3,1
SRV-13577,CachyOS,53.3,43.8,91.3,1
SRV-13578,Ubuntu,,45.7,58.9,1
SRV-13579,Ubuntu,58.3,39.7,50.8,1
SRV-13580,Ubuntu,84.7,63.7,66.9,1
SRV-13581,Arch,51.3,40.5,73.5,1
SRV-13582,Arch,22.3,20.7,88.3,0
SRV-13583,CachyOS,34.4,13.2,31.4,1
SRV-13584,Arch,29.4,52.8,82.1,1
SRV-13585,Arch,62.6,60.7,203.9,1
SRV-13586,Ubuntu,81.3,48.8,47.6,1
SRV-13587,CachyOS,25.1,23.0,75.0,0
SRV-13588,Ubuntu,76.9,14.7,32.2,0
SRV-13589,Arch,15.3,48.5,57.2,0
SRV-13590,Fedora,34.7,59.5,69.3,0
SRV-13591,Fedora,82.2,20.9,63.5,1
SRV-13592,Fedora,79.6,40.3,89.7,1
SRV-13593,Fedora,33.9,22.1,52.5,1
SRV-13594,Ubuntu,87.5,4.0,60.4,0
SRV-13595,Fedora,19.3,25.9,68.0,1
SRV-13596,CachyOS,48.9,35.8,NaN,1
SRV-13597,Ubuntu,41.5,60.2,52.4,0
SRV-13598,CachyOS,717.8,16.4,48.8,1
SRV-13599,Ubuntu,,5.0,67.0,0
SRV-13600,Ubuntu,48.5,14.7,46.7,0
SRV-13601,Fedora,82.5,29.1,45.4,1
SRV-13602,Arch,81.3,55.5,59.2,0
SRV-13603,CachyOS,NaN,NaN,38.9,1
SRV-13604,Ubuntu,18.3,13.6,94.4,0
SRV-13605,Arch,16.1,NaN,71.5,0
SRV-13606,Arch,51.3,15.5,45.5,0
SRV-13607,Fedora,27.4,45.9,41.5,1
SRV-13608,Arch,73.3,43.6,83.7,1
SRV-13609,Fedora,29.2,57.4,34.8,0
SRV-13610,Ubuntu,57.6,31.5,62.3,0
SRV-13611,CachyOS,53.6,61.7,54.6,0
SRV-13612,Ubuntu,97.7,59.1,90.8,1
SRV-13613,Ubuntu,91.9,29.4,57.4,1
SRV-13614,CachyOS,29.0,24.5,33.8,1
SRV-13615,Ubuntu,93.6,55.2,29.7,1
SRV-13616,Arch,83.6,11.9,48.2,0
SRV-13617,Fedora,49.0,29.0,68.7,1
SRV-13618,Ubuntu,43.5,3.5,73.9,0
SRV-13619,Arch,32.7,58.8,57.6,0
SRV-13620,CachyOS,16.0,39.3,49.1,1
SRV-13621,Arch,49.9,,72.8,0
SRV-13622,,58.4,50.2,67.3,0
SRV-13623,Ubuntu,29.6,9.3,NaN,1
SRV-13624,CachyOS,32.5,1.9,78.3,1
SRV-13625,Fedora,829.9,39.7,74.6,1
SRV-13626,Ubuntu,22.2,43.3,46.5,0
SRV-13627,Arch,35.3,56.8,94.0,0
SRV-13628,CachyOS,3.7,22.8,44.0,1
SRV-13629,Fedora,84.6,22.1,82.2,1
SRV-13630,CachyOS,73.6,56.2,60.2,1
SRV-13631,Fedora,76.5,50.7,62.6,1
SRV-13632,Fedora,70.5,1.7,35.3,0
SRV-13633,Arch,11.4,43.6,77.8,0
SRV-13634,CachyOS,96.1,14.8,NaN,1
SRV-13635,CachyOS,19.7,63.5,91.3,1
SRV-13636,Fedora,77.1,38.8,38.2,0
SRV-13637,CachyOS,2.2,24.2,48.2,1
SRV-13638,Fedora,80.1,41.8,73.5,0
SRV-13639,Ubuntu,76.9,33.7,88.2,1
SRV-13640,Arch,37.2,31.5,76.1,0
SRV-13641,Fedora,77.2,58.0,41.7,1
SRV-13642,Fedora,63.2,29.6,39.4,0
SRV-13643,Ubuntu,,10.5,31.9,1
SRV-13644,Fedora,87.7,40.7,65.0,1
SRV-13645,Arch,34.0,59.7,71.3,0
SRV-13646,CachyOS,71.2,43.8,68.8,1
SRV-13647,Fedora,20.9,55.1,82.1,0
SRV-13648,CachyOS,77.6,10.9,47.4,1
SRV-13649,Fedora,88.8,19.6,,0
SRV-13650,Fedora,3.5,4.2,77.0,0
SRV-13651,Ubuntu,50.2,21.0,67.7,1
SRV-13652,Fedora,NaN,19.9,37.2,0
SRV-13653,Arch,74.8,16.6,58.8,1
SRV-13654,Fedora,26.5,47.7,46.4,1
SRV-13655,Fedora,87.8,6.4,54.2,0
SRV-13656,Fedora,871.4,52.2,29.7,0
SRV-13657,Fedora,5.8,12.3,73.9,0
SRV-13658,Ubuntu,32.6,26.1,60.1,0
SRV-13659,Fedora,43.1,14.6,55.0,1
SRV-13660,Fedora,63.0,61.1,43.5,0
SRV-13661,Fedora,20.7,42.6,50.8,1
SRV-13662,Arch,84.5,31.7,51.7,1
SRV-13663,Fedora,97.1,13.7,86.5,0
SRV-13664,Arch,7.0,26.3,33.1,0
SRV-13665,Fedora,75.3,43.0,,1
SRV-13666,CachyOS,24.8,42.3,43.9,0
SRV-13667,Fedora,38.8,30.4,53.5,1
SRV-13668,Fedora,27.5,43.0,53.5,1
SRV-13669,CachyOS,55.6,52.7,38.4,1
SRV-13670,Ubuntu,55.6,25.8,,0
SRV-13671,Arch,30.9,44.7,53.6,1
SRV-13672,Ubuntu,33.3,56.2,33.1,1
SRV-13673,Ubuntu,86.1,51.5,83.1,0
SRV-13674,Fedora,42.5,53.6,76.2,1
SRV-13675,Ubuntu,69.0,33.2,64.3,1
SRV-13676,Arch,38.3,62.4,75.5,1
SRV-13677,CachyOS,97.4,38.0,79.8,0
SRV-13678,CachyOS,73.1,36.0,38.1,0
SRV-13679,Arch,31.2,27.9,78.0,0
SRV-13680,Ubuntu,50.3,19.0,60.2,0
SRV-13681,CachyOS,87.4,26.4,61.6,0
SRV-13682,Fedora,9.2,9.7,32.8,0
SRV-13683,Fedora,5.6,29.3,48.2,0
SRV-13684,Arch,14.7,7.8,89.9,0
SRV-13685,Arch,50.9,8.5,72.3,1
SRV-13686,Ubuntu,89.2,58.1,89.2,1
SRV-13687,Fedora,58.7,35.2,37.3,1
SRV-13688,Fedora,35.0,37.2,64.8,0
SRV-13689,Arch,23.4,17.8,83.1,1
SRV-13690,Arch,26.5,46.7,85.9,1
SRV-13691,Arch,15.6,7.5,61.8,0
SRV-13692,Ubuntu,72.1,24.5,78.0,1
SRV-13693,CachyOS,50.0,40.3,63.2,1
SRV-13694,Arch,87.6,12.5,64.6,0
SRV-13695,Fedora,45.5,39.7,79.0,0
SRV-13696,Ubuntu,7.5,48.8,73.7,1
SRV-13697,CachyOS,49.6,62.5,NaN,1
SRV-13698,Ubuntu,57.2,31.3,78.7,0
SRV-13699,Ubuntu,58.3,17.4,68.1,1
SRV-13700,Arch,26.6,39.1,33.3,0
SRV-13701,Fedora,72.9,14.9,45.3,1
SRV-13702,Fedora,47.0,20.9,77.0,0
SRV-13703,Fedora,28.2,62.1,84.3,0
SRV-13704,Fedora,62.2,30.3,84.6,1
SRV-13705,Ubuntu,67.0,16.9,74.2,1
SRV-13706,Fedora,86.4,11.2,45.7,0
SRV-13707,Arch,NaN,33.0,42.3,0
SRV-13708,Fedora,59.5,19.1,89.7,0
SRV-13709,Arch,38.0,37.1,31.7,0
SRV-13710,CachyOS,30.0,56.8,58.8,1
SRV-13711,Ubuntu,5.1,21.5,41.0,1
SRV-13712,Ubuntu,76.7,39.3,92.9,0
SRV-13713,Arch,70.8,11.6,92.5,1
SRV-13714,Ubuntu,18.7,28.6,91.9,0
SRV-13715,Fedora,24.6,14.8,55.4,1
SRV-13716,Fedora,84.1,4.9,42.4,0
SRV-13717,Ubuntu,15.9,6.0,88.9,0
SRV-13718,Fedora,57.6,40.2,64.6,1
SRV-13719,Fedora,6.5,29.6,79.7,1
SRV-13720,Arch,68.9,NaN,74.9,1
SRV-13721,Ubuntu,14.8,60.5,41.4,0
SRV-13722,Arch,71.1,NaN,68.5,0
SRV-13723,Ubuntu,48.3,22.6,38.5,1
SRV-13724,CachyOS,28.0,54.6,49.7,0
SRV-13725,Ubuntu,3.1,22.4,38.0,0
SRV-13726,Arch,81.2,7.3,83.8,1
SRV-13727,Arch,55.9,9.3,89.5,1
SRV-13728,Fedora,45.5,20.9,29.6,1
SRV-13729,CachyOS,25.6,24.4,82.8,1
SRV-13730,Ubuntu,,48.9,58.7,0
SRV-13731,Fedora,36.7,,,1
SRV-13732,CachyOS,74.6,62.7,45.7,1
SRV-13733,Fedora,52.1,1.5,NaN,1
SRV-13734,Fedora,50.1,49.3,75.1,0
SRV-13735,Arch,,16.7,53.7,0
SRV-13736,Fedora,91.5,51.5,80.9,1
SRV-13737,Ubuntu,6.2,39.2,87.4,0
SRV-13738,Fedora,52.0,30.9,91.9,0
SRV-13739,CachyOS,42.2,31.1,87.0,0
SRV-13740,Arch,80.4,17.6,,0
SRV-13741,CachyOS,19.0,24.6,48.0,1
SRV-13742,Fedora,54.9,41.5,NaN,1
SRV-13743,CachyOS,52.9,14.6,NaN,0
SRV-13744,Ubuntu,32.2,53.1,72.1,1
SRV-13745,CachyOS,32.4,57.7,75.4,1
SRV-13746,CachyOS,54.8,15.2,71.6,0
SRV-13747,Fedora,89.5,13.3,84.7,1
SRV-13748,Ubuntu,37.0,43.2,29.6,1
SRV-13749,CachyOS,97.5,35.3,91.1,1
SRV-13750,Arch,88.4,49.7,64.8,0
SRV-13751,Arch,15.3,15.9,45.9,0
SRV-13752,Ubuntu,854.7,18.3,85.4,0
SRV-13753,Ubuntu,74.4,26.5,52.5,0
SRV-13754,Arch,52.2,44.3,,0
SRV-13755,CachyOS,9.6,51.4,93.4,0
SRV-13756,Ubuntu,19.9,48.4,92.7,0
SRV-13757,Fedora,NaN,60.4,94.1,0
SRV-13758,Arch,82.7,57.4,61.2,1
SRV-13759,CachyOS,48.1,43.9,39.6,1
SRV-13760,CachyOS,9.1,52.6,67.1,1
SRV-13761,CachyOS,14.2,4.9,50.1,0
SRV-13762,Ubuntu,27.7,53.0,50.7,0
SRV-13763,Ubuntu,62.7,52.7,30.7,0
SRV-13764,Ubuntu,10.9,55.2,35.4,1
SRV-13765,Arch,82.4,45.2,73.1,1
SRV-13766,Fedora,33.9,40.5,56.2,0
SRV-13767,Ubuntu,660.2,59.8,90.4,0
SRV-13768,CachyOS,34.9,46.7,29.7,1
SRV-13769,CachyOS,64.8,49.7,71.8,1
SRV-13770,Ubuntu,88.9,15.5,347.2,1
SRV-13771,CachyOS,86.7,29.1,40.6,0
SRV-13772,CachyOS,83.3,62.6,62.4,1
SRV-13773,Ubuntu,45.0,NaN,56.4,0
SRV-13774,Fedora,41.5,51.5,65.3,1
SRV-13775,CachyOS,64.9,11.2,46.4,1
SRV-13776,CachyOS,57.3,18.1,59.4,0
SRV-13777,CachyOS,63.2,37.0,91.1,1
SRV-13778,Ubuntu,40.8,50.1,84.3,1
SRV-13779,Ubuntu,54.8,29.8,72.3,0
SRV-13780,CachyOS,29.4,28.2,71.4,1
SRV-13781,Arch,15.8,38.6,88.2,0
SRV-13782,Ubuntu,,NaN,50.4,0
SRV-13783,Arch,46.3,32.5,90.7,0
SRV-13784,Fedora,41.7,43.2,,1
SRV-13785,Arch,41.2,53.3,56.5,1
SRV-13786,Ubuntu,80.6,49.2,35.1,1
SRV-13787,Fedora,8.9,18.8,77.1,0
SRV-13788,Arch,74.9,50.8,42.1,0
SRV-13789,Ubuntu,39.8,20.3,85.9,0
SRV-13790,CachyOS,36.9,14.7,42.2,0
SRV-13791,Ubuntu,27.7,19.4,416.6,1
SRV-13792,Arch,57.6,33.4,34.2,1
SRV-13793,Ubuntu,64.8,13.3,76.1,0
SRV-13794,CachyOS,8.4,63.1,33.3,1
SRV-13795,Fedora,23.9,53.2,43.7,1
SRV-13796,CachyOS,8.4,56.2,63.3,1
SRV-13797,Ubuntu,54.1,18.3,50.0,0
SRV-13798,Ubuntu,639.9,43.0,74.6,1
SRV-13799,Ubuntu,,NaN,92.1,1
SRV-13800,Ubuntu,45.4,27.2,28.4,1
SRV-13801,Fedora,64.4,48.6,47.0,1
SRV-13802,CachyOS,9.9,27.6,54.7,0
SRV-13803,Ubuntu,89.2,43.2,37.7,1
SRV-13804,Arch,44.4,40.5,86.9,1
SRV-13805,Arch,15.5,42.2,58.7,1
SRV-13806,CachyOS,84.0,24.2,42.7,0
SRV-13807,Arch,43.5,53.6,50.4,0
SRV-13808,Ubuntu,95.5,14.7,60.9,1
SRV-13809,Ubuntu,76.6,63.5,42.2,0
SRV-13810,Arch,81.6,26.4,85.6,1
SRV-13811,Ubuntu,61.9,42.8,41.9,1
SRV-13812,Fedora,79.9,55.3,40.4,1
SRV-13813,Ubuntu,17.7,36.2,47.5,0
SRV-13814,Ubuntu,,17.1,55.1,1
SRV-13815,Fedora,89.3,63.7,81.2,0
SRV-13816,CachyOS,21.3,49.4,41.8,1
SRV-13817,Ubuntu,90.9,51.0,56.3,1
SRV-13818,Ubuntu,31.1,60.9,42.2,0
SRV-13819,Arch,3.6,53.2,91.7,0
SRV-13820,Arch,58.7,41.5,73.7,1
SRV-13821,Arch,36.2,37.8,43.3,0
SRV-13822,CachyOS,14.5,43.7,48.4,0
SRV-13823,Fedora,80.5,5.5,80.6,1
SRV-13824,,46.7,20.6,28.5,1
SRV-13825,CachyOS,85.2,40.1,38.5,0
SRV-13826,Fedora,68.7,48.6,32.4,1
SRV-13827,CachyOS,70.7,40.7,75.5,1
SRV-13828,Ubuntu,68.8,53.0,39.0,1
SRV-13829,Fedora,35.8,61.0,28.8,0
SRV-13830,Arch,16.2,18.7,78.8,0
SRV-13831,CachyOS,23.4,57.5,32.0,1
SRV-13832,Fedora,43.0,21.7,31.9,1
SRV-13833,Ubuntu,,56.3,61.1,1
SRV-13834,Ubuntu,4.5,37.3,77.3,1
SRV-13835,Fedora,29.7,36.0,33.1,0
SRV-13836,Arch,28.2,35.5,85.1,0
SRV-13837,Fedora,29.9,12.5,92.8,1
SRV-13838,Fedora,74.1,20.1,64.5,0
SRV-13839,Fedora,41.9,40.1,74.8,0
SRV-13840,CachyOS,18.9,5.0,89.0,0
SRV-13841,CachyOS,18.1,27.0,90.5,1
SRV-13842,,NaN,,33.4,1
SRV-13843,Ubuntu,23.0,40.7,328.4,1
SRV-13844,CachyOS,65.2,16.3,74.5,0
SRV-13845,Fedora,4.3,33.1,31.8,0
SRV-13846,Fedora,15.9,51.4,65.5,1
SRV-13847,Fedora,3.0,61.0,64.1,1
SRV-13848,Ubuntu,16.1,,47.7,0
SRV-13849,CachyOS,14.1,17.7,288.7,1
SRV-13850,Fedora,38.1,24.6,71.3,1
SRV-13851,Fedora,71.6,61.3,484.6,0
SRV-13852,CachyOS,40.0,11.0,83.7,1
SRV-13853,Ubuntu,2.9,40.4,75.6,1
SRV-13854,Arch,6.2,,61.2,0
SRV-13855,Fedora,40.6,43.2,87.7,0
SRV-13856,Arch,56.3,NaN,86.3,0
SRV-13857,CachyOS,2.8,2.4,76.5,0
SRV-13858,Ubuntu,23.8,30.4,30.3,0
SRV-13859,Ubuntu,41.1,29.1,,1
SRV-13860,Arch,78.3,33.0,51.7,0
SRV-13861,Ubuntu,41.6,13.3,64.2,0
SRV-13862,Arch,81.7,43.4,37.4,0
SRV-13863,CachyOS,7.9,NaN,70.2,1
SRV-13864,Arch,32.0,33.8,40.3,0
SRV-13865,Fedora,15.5,49.9,65.8,1
SRV-13866,CachyOS,61.8,33.5,44.7,1
SRV-13867,Ubuntu,21.2,28.7,54.8,1
SRV-13868,CachyOS,4.2,15.1,85.8,0
SRV-13869,CachyOS,81.6,6.0,46.4,0
SRV-13870,Arch,65.9,52.6,61.1,1
SRV-13871,Ubuntu,15.7,9.9,65.0,1
SRV-13872,Fedora,58.4,24.2,85.7,0
SRV-13873,Arch,30.7,5.0,348.1,0
SRV-13874,Arch,3.4,9.7,89.4,0
SRV-13875,Arch,87.5,57.7,74.8,0
SRV-13876,Ubuntu,63.1,54.8,62.1,0
SRV-13877,CachyOS,48.1,22.3,71.9,0
SRV-13878,Fedora,76.4,50.4,56.1,0
SRV-13879,Arch,12.3,44.1,67.0,0
SRV-13880,Arch,753.5,18.7,55.1,0
SRV-13881,Fedora,13.4,50.6,80.1,0
SRV-13882,CachyOS,38.6,49.4,50.3,1
SRV-13883,Fedora,46.2,3.1,81.8,1
SRV-13884,Ubuntu,45.5,58.0,30.4,1
SRV-13885,CachyOS,73.4,49.0,85.8,0
SRV-13886,Arch,94.4,42.8,70.8,0
SRV-13887,Arch,96.7,54.6,89.1,1
SRV-13888,Arch,35.0,25.0,77.0,1
SRV-13889,Fedora,18.6,60.7,33.2,1
SRV-13890,Fedora,37.8,63.6,86.2,0
SRV-13891,CachyOS,19.3,27.6,69.1,0
SRV-13892,CachyOS,73.2,33.9,88.7,0
SRV-13893,CachyOS,53.3,40.1,74.8,1
SRV-13894,Fedora,36.6,35.3,42.9,1
SRV-13895,CachyOS,65.5,35.8,78.7,0
SRV-13896,Ubuntu,66.0,49.3,51.7,0
SRV-13897,Arch,41.9,19.3,56.1,1
SRV-13898,Ubuntu,53.2,24.5,51.8,0
SRV-13899,,9.2,9.5,75.7,0
SRV-13900,Arch,8.8,32.5,38.0,0
SRV-13901,Ubuntu,30.4,44.4,59.3,0
SRV-13902,Arch,2.3,43.7,38.5,1
SRV-13903,Arch,2.4,46.1,,1
SRV-13904,Arch,66.8,20.0,64.8,0
SRV-13905,CachyOS,35.6,60.2,49.7,0
SRV-13906,Ubuntu,13.7,61.4,78.3,0
SRV-13907,Fedora,9.4,33.8,29.9,0
SRV-13908,Arch,68.4,61.5,79.7,0
SRV-13909,Arch,95.0,14.7,68.9,0
SRV-13910,Arch,,18.5,45.0,1
SRV-13911,Fedora,20.9,16.6,58.2,1
SRV-13912,CachyOS,25.9,12.4,60.4,0
SRV-13913,CachyOS,92.6,12.2,46.8,0
SRV-13914,Fedora,72.7,19.9,74.2,0
SRV-13915,Arch,19.2,21.4,77.6,1
SRV-13916,Ubuntu,9.7,11.5,74.9,1
SRV-13917,Arch,40.3,9.7,80.9,0
SRV-13918,Fedora,88.2,62.6,34.1,0
SRV-13919,Ubuntu,74.8,46.1,221.3,0
SRV-13920,Ubuntu,NaN,62.0,38.8,0
SRV-13921,CachyOS,70.9,55.0,80.9,1
SRV-13922,CachyOS,76.1,21.5,68.3,1
SRV-13923,Arch,NaN,51.4,60.1,0
SRV-13924,Fedora,40.1,8.5,34.7,0
SRV-13925,Ubuntu,74.1,28.8,51.2,0
SRV-13926,Arch,785.5,63.2,47.4,0
SRV-13927,Fedora,81.5,47.6,86.4,0
SRV-13928,Arch,28.7,47.5,43.8,0
SRV-13929,Fedora,29.1,45.1,85.9,0
SRV-13930,Arch,60.8,34.8,41.6,1
SRV-13931,CachyOS,82.6,46.4,63.6,1
SRV-13932,CachyOS,74.1,44.2,39.8,0
SRV-13933,Ubuntu,8.2,20.9,67.8,0
SRV-13934,CachyOS,NaN,22.7,411.0,1
SRV-13935,Arch,66.8,61.3,45.6,1
SRV-13936,CachyOS,20.5,36.6,36.2,1
SRV-13937,Ubuntu,,63.4,37.5,1
SRV-13938,Arch,68.2,4.9,62.6,1
SRV-13939,Ubuntu,64.8,,34.6,1
SRV-13940,Ubuntu,85.6,8.6,66.6,0
SRV-13941,Ubuntu,61.7,13.4,49.6,0
SRV-13942,Ubuntu,55.2,44.1,55.7,1
SRV-13943,Arch,83.2,14.6,32.3,1
SRV-13944,Fedora,97.3,,74.6,0
SRV-13945,CachyOS,72.2,NaN,31.6,1
SRV-13946,Fedora,22.7,16.5,53.6,0
SRV-13947,CachyOS,23.8,30.2,42.1,1
SRV-13948,Fedora,53.1,21.8,93.2,0
SRV-13949,Arch,3.6,44.9,NaN,1
SRV-13950,Arch,90.0,8.8,60.7,1
SRV-13951,Ubuntu,,1.2,NaN,0
SRV-13952,Arch,21.3,21.7,94.7,1
SRV-13953,Ubuntu,75.1,61.6,28.7,1
SRV-13954,CachyOS,57.5,8.3,73.8,0
SRV-13955,Ubuntu,90.0,53.2,50.4,1
SRV-13956,CachyOS,35.6,15.8,45.4,1
SRV-13957,Arch,86.5,10.7,52.2,0
SRV-13958,Arch,20.4,8.2,34.9,1
SRV-13959,Ubuntu,61.5,20.8,62.6,1
SRV-13960,CachyOS,93.8,NaN,94.6,0
SRV-13961,Arch,37.5,18.5,47.6,1
SRV-13962,CachyOS,2.8,NaN,34.0,1
SRV-13963,Fedora,22.0,34.0,42.0,1
SRV-13964,Ubuntu,25.4,38.8,68.4,1
SRV-13965,Fedora,89.0,17.8,43.2,1
SRV-13966,CachyOS,24.5,33.9,45.6,1
SRV-13967,Fedora,46.9,55.6,63.0,0
SRV-13968,Ubuntu,15.3,62.8,NaN,0
SRV-13969,Fedora,12.3,13.9,58.7,0
SRV-13970,CachyOS,50.5,7.5,53.6,0
SRV-13971,Fedora,17.4,35.0,54.0,1
SRV-13972,Ubuntu,28.9,14.3,36.0,0
SRV-13973,Fedora,16.2,25.2,65.1,1
SRV-13974,Ubuntu,67.7,61.4,51.7,0
SRV-13975,Ubuntu,,34.0,58.9,0
SRV-13976,CachyOS,70.5,33.3,44.3,1
SRV-13977,CachyOS,69.5,5.0,74.7,0
SRV-13978,Arch,72.3,31.8,51.0,1
SRV-13979,Ubuntu,77.7,46.4,77.0,1
SRV-13980,Ubuntu,87.3,63.8,93.9,0
SRV-13981,CachyOS,85.7,11.1,83.1,0
SRV-13982,Fedora,52.5,11.4,59.9,0
SRV-13983,Arch,16.5,46.6,30.8,0
SRV-13984,CachyOS,18.4,19.3,82.3,0
SRV-13985,Fedora,82.6,39.3,30.4,0
SRV-13986,Fedora,18.9,47.6,89.7,0
SRV-13987,CachyOS,49.1,38.4,70.8,0
SRV-13988,CachyOS,94.2,3.4,61.3,1
SRV-13989,Arch,11.0,14.3,38.0,0
SRV-13990,CachyOS,27.5,47.9,NaN,0
SRV-13991,CachyOS,30.5,30.7,68.7,0
SRV-13992,Arch,47.3,33.2,67.1,1
SRV-13993,Ubuntu,NaN,25.9,NaN,0
SRV-13994,Arch,65.5,34.0,64.3,0
SRV-13995,,90.8,61.5,89.6,1
SRV-13996,Ubuntu,47.7,62.4,56.3,1
SRV-13997,Arch,52.4,35.0,36.9,0
SRV-13998,CachyOS,893.1,3.9,81.9,0
SRV-13999,Arch,20.8,14.9,81.6,1
SRV-14000,Arch,46.3,38.0,57.4,1
SRV-14001,Fedora,79.7,17.4,,1
SRV-14002,CachyOS,85.5,63.6,88.2,1
SRV-14003,Fedora,27.6,10.3,58.6,1
SRV-14004,Fedora,35.8,7.0,NaN,1
SRV-14005,Ubuntu,13.3,52.7,76.1,0
SRV-14006,Arch,45.6,56.9,42.7,1
SRV-14007,Fedora,31.3,7.9,82.2,0
SRV-14008,CachyOS,67.5,5.0,94.9,1
SRV-14009,Fedora,19.9,34.7,,0
SRV-14010,CachyOS,53.1,44.1,88.9,1
SRV-14011,Ubuntu,33.6,12.6,44.9,0
SRV-14012,CachyOS,10.8,15.4,38.5,1
SRV-14013,,68.8,NaN,48.5,0
