aficionado_id,ciudad_sede,costo_vuelo_usd,costo_hotel_usd,dias_estadia,presupuesto_excedido
FAN-11132,Monterrey,380.68,139.87,1,1
FAN-11133,CDMX,1993.99,764.29,6,0
FAN-11134,Monterrey,2267.2,867.72,3,0
FAN-11135,CDMX,1858.0,689.75,13,1
FAN-11136,CDMX,878.43,NaN,10,0
FAN-11137,Miami,321.4,81.75,10,0
FAN-11138,CDMX,717.9,106.45,1,0
FAN-11139,Monterrey,970.24,264.41,13,0
FAN-11140,CDMX,2211.99,818.39,11,1
FAN-11141,Monterrey,770.34,205.59,9,1
FAN-11142,Monterrey,1893.95,658.03,7,0
FAN-11143,CDMX,1778.87,89.91,3,1
FAN-11144,Miami,NaN,427.95,3,0
FAN-11145,CDMX,403.71,354.84,5,1
FAN-11146,Monterrey,533.36,203.46,7,1
FAN-11147,Miami,1876.94,288.63,6,0
FAN-11148,Monterrey,377.1,273.97,2,1
FAN-11149,CDMX,545.36,705.93,NaN,1
FAN-11150,CDMX,602.64,871.72,12,0
FAN-11151,Monterrey,1875.48,129.9,NaN,0
FAN-11152,Monterrey,768.35,292.14,7,0
FAN-11153,Monterrey,1730.03,522.32,8,0
FAN-11154,Miami,179.55,116.46,8,1
FAN-11155,Miami,2253.46,557.34,10,0
FAN-11156,Miami,1021.84,,,0
FAN-11157,Miami,605.97,773.83,14,0
FAN-11158,Miami,1116.27,826.21,8,0
FAN-11159,Monterrey,1361.76,233.98,13,1
FAN-11160,Monterrey,582.24,245.57,2,0
FAN-11161,CDMX,520.44,254.34,9,0
FAN-11162,Miami,2455.33,415.11,10,1
FAN-11163,Monterrey,2104.3,382.91,4,1
FAN-11164,CDMX,1729.79,501.09,2,0
FAN-11165,Miami,463.88,106.68,2,1
FAN-11166,Monterrey,329.82,796.62,12,1
FAN-11167,CDMX,683.95,508.05,14,0
FAN-11168,Miami,1271.61,792.42,13,1
FAN-11169,Monterrey,1222.97,131.34,2,1
FAN-11170,CDMX,1678.68,762.62,NaN,1
FAN-11171,CDMX,2188.36,773.85,6,1
FAN-11172,Miami,2346.76,515.08,8,1
FAN-11173,Miami,960.48,629.0,11,1
FAN-11174,CDMX,,842.3,10,1
FAN-11175,CDMX,964.66,896.92,4,1
FAN-11176,Miami,2354.1,652.93,10,1
FAN-11177,Miami,1909.94,NaN,4,0
FAN-11178,CDMX,1616.83,120.32,9,1
FAN-11179,CDMX,685.62,642.45,13,0
FAN-11180,Miami,2010.93,82797.64,5,1
FAN-11181,CDMX,2060.46,NaN,1,1
FAN-11182,Miami,1945.13,562.33,9,1
FAN-11183,Monterrey,1790.02,637.4,4,0
FAN-11184,Miami,1894.89,548.71,5,0
FAN-11185,Miami,2477.08,411.08,3,1
FAN-11186,CDMX,968.61,321.48,7,1
FAN-11187,Miami,1428.8,437.49,13,0
FAN-11188,Miami,273.58,735.89,11,0
FAN-11189,CDMX,840.29,548.78,4,0
FAN-11190,CDMX,538.34,53886.19,3,1
FAN-11191,Miami,1019.17,892.63,10,0
FAN-11192,Monterrey,467.03,867.5,7,1
FAN-11193,Monterrey,492.96,639.61,6,0
FAN-11194,Monterrey,800.11,534.4,2,0
FAN-11195,Miami,1529.71,,6,0
FAN-11196,Monterrey,1169.58,892.13,5,0
FAN-11197,CDMX,928.79,176.28,3,1
FAN-11198,Miami,1117.62,661.02,11,1
FAN-11199,Miami,2424.96,334.3,4,1
FAN-11200,CDMX,2051.67,310.92,14,0
FAN-11201,Monterrey,1689.52,751.8,8,1
FAN-11202,Miami,2480.92,204.54,10,1
FAN-11203,Monterrey,275.9,,3,1
FAN-11204,Monterrey,1860.77,463.33,1,1
FAN-11205,Miami,1764.95,485.24,7,0
FAN-11206,CDMX,824.78,627.23,1,1
FAN-11207,Miami,164.56,443.56,3,1
FAN-11208,CDMX,656.27,612.99,13,1
FAN-11209,Monterrey,950.8,338.72,4,0
FAN-11210,CDMX,505.69,565.73,8,1
FAN-11211,Miami,555.33,692.21,12,0
FAN-11212,Monterrey,2304.51,849.06,13,0
FAN-11213,Miami,1203.88,591.87,10,0
FAN-11214,Miami,222.84,175.76,NaN,0
FAN-11215,CDMX,591.24,614.58,12,0
FAN-11216,Monterrey,2117.42,271.89,5,0
FAN-11217,Monterrey,400.25,161.78,1,0
FAN-11218,CDMX,1822.33,883.85,9,0
FAN-11219,CDMX,870.74,549.29,6,1
FAN-11220,Monterrey,2397.72,501.2,5,0
FAN-11221,Miami,1505.05,633.66,4,0
FAN-11222,Monterrey,320.08,789.0,8,0
FAN-11223,CDMX,1901.99,141.17,13,0
FAN-11224,CDMX,1657.05,608.13,12,0
FAN-11225,Monterrey,NaN,98217.77,2,1
FAN-11226,Monterrey,1185.57,848.11,11,1
FAN-11227,Miami,1563.82,152.18,5,0
FAN-11228,Monterrey,1014.43,657.9,14,1
FAN-11229,CDMX,2409.14,85.03,3,1
FAN-11230,CDMX,1521.82,267.35,10,1
FAN-11231,CDMX,1910.73,731.46,3,0
FAN-11232,Miami,1888.48,721.6,NaN,0
FAN-11233,CDMX,2184.48,,5,1
FAN-11234,Monterrey,427.91,257.44,4,1
FAN-11235,Monterrey,1746.52,190.7,4,1
FAN-11236,CDMX,2463.3,654.95,2,1
FAN-11237,Monterrey,2403.61,85.54,14,1
FAN-11238,Monterrey,470.12,235.5,4,0
FAN-11239,CDMX,2482.55,100.41,2,0
FAN-11240,Miami,589.11,788.78,13,0
FAN-11241,Monterrey,1520.34,673.87,4,1
FAN-11242,Miami,2132.18,643.52,4,1
FAN-11243,Monterrey,2312.6,821.59,11,0
FAN-11244,Monterrey,479.23,778.33,13,1
FAN-11245,Miami,898.0,NaN,1,0
FAN-11246,CDMX,2383.64,775.63,12,0
FAN-11247,Monterrey,,254.71,1,1
FAN-11248,Monterrey,1771.07,NaN,13,1
FAN-11249,Miami,291.43,607.23,8,1
FAN-11250,Monterrey,2186.78,508.11,14,1
FAN-11251,Monterrey,498.33,500.44,9,0
FAN-11252,CDMX,1719.83,782.72,8,1
FAN-11253,CDMX,2413.97,735.45,9,0
FAN-11254,CDMX,1418.79,842.22,5,1
FAN-11255,CDMX,204.69,468.49,1,0
FAN-11256,Miami,1402.7,261.07,2,0
FAN-11257,Miami,301.21,275.85,2,1
FAN-11258,CDMX,417.21,311.06,14,0
FAN-11259,CDMX,191.9,838.49,3,0
FAN-11260,Monterrey,785.54,658.93,13,1
FAN-11261,CDMX,646.64,557.39,10,0
FAN-11262,CDMX,389.77,159.87,4,1
FAN-11263,Miami,317.05,556.97,13,0
FAN-11264,CDMX,1393.73,378.24,1,1
FAN-11265,Monterrey,535.2,870.5,1,1
FAN-11266,Miami,659.89,153.64,8,0
FAN-11267,Monterrey,1112.07,870.85,8,1
FAN-11268,Miami,1296.94,109.96,12,0
FAN-11269,Miami,1122.48,852.41,13,0
FAN-11270,Monterrey,990.37,581.3,7,0
FAN-11271,CDMX,1987.06,98431.83,13,0
FAN-11272,Monterrey,811.25,508.5,13,1
FAN-11273,CDMX,720.15,669.12,3,1
FAN-11274,CDMX,450.36,295.82,1,0
FAN-11275,Miami,2017.15,389.37,13,0
FAN-11276,Monterrey,454.81,460.66,2,1
FAN-11277,CDMX,1485.19,514.95,4,0
FAN-11278,CDMX,1727.23,585.41,7,1
FAN-11279,Monterrey,1658.39,80652.34,9,1
FAN-11280,CDMX,1001.39,755.05,9,0
FAN-11281,Miami,549.24,124.33,5,1
FAN-11282,Monterrey,1968.62,157.03,4,1
FAN-11283,Monterrey,674.67,96.56,11,0
FAN-11284,CDMX,348.33,567.6,3,1
FAN-11285,Monterrey,432.9,658.63,12,1
FAN-11286,CDMX,350.66,406.23,1,1
FAN-11287,Monterrey,2119.63,815.79,9,1
FAN-11288,Miami,157.77,732.92,6,0
FAN-11289,Monterrey,1853.84,176.48,9,1
FAN-11290,Miami,1091.12,120.52,3,0
FAN-11291,Monterrey,1300.06,158.58,3,1
FAN-11292,Miami,NaN,248.96,11,0
FAN-11293,CDMX,,753.48,5,0
FAN-11294,Monterrey,2138.0,697.81,3,1
FAN-11295,CDMX,300.68,103.32,12,1
FAN-11296,CDMX,1927.61,NaN,14,0
FAN-11297,Monterrey,1770.84,863.72,,1
FAN-11298,Monterrey,2201.3,621.43,10,1
FAN-11299,CDMX,NaN,889.08,3,0
FAN-11300,Monterrey,530.32,691.89,1,0
FAN-11301,CDMX,879.53,214.39,9,0
FAN-11302,CDMX,335.14,779.34,4,1
FAN-11303,Miami,1515.47,670.58,7,0
FAN-11304,Monterrey,895.86,840.22,12,0
FAN-11305,CDMX,1480.36,136.96,1,0
FAN-11306,CDMX,1106.01,616.32,14,0
FAN-11307,Monterrey,2435.59,225.74,2,1
FAN-11308,Monterrey,1732.59,753.98,3,1
FAN-11309,CDMX,1356.91,472.32,2,1
FAN-11310,Miami,1848.34,391.23,2,0
FAN-11311,Monterrey,856.02,408.08,6,0
FAN-11312,Monterrey,1247.46,54384.05,9,1
FAN-11313,Miami,2368.06,498.83,9,0
FAN-11314,Monterrey,452.15,464.76,12,0
FAN-11315,Monterrey,493.25,265.04,10,0
FAN-11316,CDMX,392.65,NaN,11,1
FAN-11317,Monterrey,1888.58,103.97,12,1
FAN-11318,CDMX,761.37,307.13,10,0
FAN-11319,CDMX,2422.9,606.18,14,0
FAN-11320,CDMX,725.38,857.64,6,1
FAN-11321,CDMX,1304.38,890.29,14,1
FAN-11322,CDMX,1991.57,130.97,13,0
FAN-11323,Monterrey,NaN,88430.95,9,0
FAN-11324,Miami,874.63,272.96,10,1
FAN-11325,Monterrey,403.07,680.4,6,0
FAN-11326,CDMX,341.12,894.95,8,1
FAN-11327,CDMX,261.11,295.63,1,1
FAN-11328,CDMX,398.39,771.04,5,1
FAN-11329,Monterrey,1160.52,298.53,2,0
FAN-11330,Miami,1561.93,552.75,10,0
FAN-11331,Monterrey,2302.04,842.08,10,0
FAN-11332,Monterrey,2461.26,176.53,3,1
FAN-11333,CDMX,2259.56,572.97,9,1
FAN-11334,Monterrey,893.68,407.1,5,0
FAN-11335,Monterrey,NaN,534.92,6,1
FAN-11336,Monterrey,664.0,,9,0
FAN-11337,Miami,355.12,,12,1
FAN-11338,Miami,886.28,175.64,,1
FAN-11339,CDMX,2456.2,75854.5,11,1
FAN-11340,CDMX,2364.97,162.48,13,1
FAN-11341,Monterrey,1179.71,346.97,9,0
FAN-11342,Miami,878.99,842.29,10,0
FAN-11343,Monterrey,1648.4,618.47,5,1
FAN-11344,CDMX,625.58,593.3,1,0
FAN-11345,CDMX,1950.85,897.51,4,1
FAN-11346,CDMX,1755.01,872.63,4,0
FAN-11347,CDMX,1274.01,440.81,1,1
FAN-11348,Miami,2459.16,125.31,7,1
FAN-11349,CDMX,,771.44,6,1
FAN-11350,Miami,528.17,696.08,12,0
FAN-11351,Monterrey,2166.89,719.56,9,1
FAN-11352,CDMX,1021.68,336.86,3,1
FAN-11353,Miami,164.75,262.0,9,0
FAN-11354,Miami,758.94,398.75,9,1
FAN-11355,CDMX,279.66,414.02,12,1
FAN-11356,CDMX,2104.8,644.07,14,0
FAN-11357,Miami,1490.06,645.76,1,1
FAN-11358,Monterrey,808.73,891.9,14,0
FAN-11359,Monterrey,1994.06,257.3,6,1
FAN-11360,Miami,1574.17,393.61,13,1
FAN-11361,Miami,609.0,228.61,3,0
FAN-11362,Miami,1955.08,348.94,10,0
FAN-11363,CDMX,1075.46,499.79,1,1
FAN-11364,Monterrey,924.88,582.38,2,1
FAN-11365,CDMX,556.6,507.82,9,1
FAN-11366,Monterrey,1604.14,694.08,5,0
FAN-11367,Miami,1154.43,725.68,8,1
FAN-11368,Monterrey,1595.48,232.75,NaN,1
FAN-11369,CDMX,1583.14,605.7,6,0
FAN-11370,Monterrey,,740.33,5,0
FAN-11371,CDMX,569.43,866.4,7,0
FAN-11372,Miami,2452.9,532.49,6,1
FAN-11373,Monterrey,433.13,376.48,8,1
FAN-11374,CDMX,2454.24,835.64,2,0
FAN-11375,Miami,1349.95,352.03,6,1
FAN-11376,Miami,1848.97,86.16,13,0
FAN-11377,CDMX,2235.26,416.11,4,0
FAN-11378,Monterrey,996.05,702.13,14,1
FAN-11379,Monterrey,1562.55,444.6,1,0
FAN-11380,Monterrey,1216.35,629.1,12,1
FAN-11381,CDMX,1183.0,518.02,7,0
FAN-11382,Miami,166.65,,4,1
FAN-11383,Monterrey,2042.65,869.24,13,0
FAN-11384,CDMX,686.12,140.65,11,1
FAN-11385,CDMX,579.97,,9,0
FAN-11386,Monterrey,2096.48,809.81,2,0
FAN-11387,Monterrey,NaN,301.02,10,0
FAN-11388,CDMX,2227.47,357.89,7,0
FAN-11389,CDMX,1942.6,662.85,13,1
FAN-11390,CDMX,1490.11,884.23,12,1
FAN-11391,Miami,1652.44,295.24,4,0
FAN-11392,CDMX,1152.42,207.98,1,1
FAN-11393,Monterrey,768.37,364.15,1,1
FAN-11394,CDMX,2053.53,715.7,11,0
FAN-11395,CDMX,737.67,765.25,8,1
FAN-11396,CDMX,1449.04,250.91,3,0
FAN-11397,CDMX,2278.76,849.45,1,0
FAN-11398,CDMX,351.12,,3,1
FAN-11399,Monterrey,2012.68,200.54,7,1
FAN-11400,Miami,1129.75,874.02,8,0
FAN-11401,Monterrey,841.15,666.06,5,0
FAN-11402,CDMX,1987.4,310.5,5,1
FAN-11403,Monterrey,2048.08,535.93,1,1
FAN-11404,Monterrey,2300.59,246.51,3,0
FAN-11405,Miami,2247.36,89.5,8,0
FAN-11406,Monterrey,157.29,841.27,7,1
FAN-11407,Monterrey,179.7,85885.42,11,0
FAN-11408,Miami,2291.83,497.41,4,1
FAN-11409,CDMX,739.06,485.3,,0
FAN-11410,Monterrey,2329.08,,13,1
FAN-11411,CDMX,1792.21,NaN,14,1
FAN-11412,Miami,2001.41,665.45,13,1
FAN-11413,Miami,2157.15,521.13,3,1
FAN-11414,Miami,2364.23,683.52,5,1
FAN-11415,CDMX,1953.67,539.76,10,1
FAN-11416,Miami,1481.0,715.92,3,0
FAN-11417,Monterrey,1033.65,682.79,14,0
FAN-11418,Monterrey,565.14,726.86,2,1
FAN-11419,Miami,2311.59,218.56,7,1
FAN-11420,Monterrey,1647.2,NaN,3,0
FAN-11421,Miami,1957.76,468.6,8,1
FAN-11422,CDMX,2345.44,110.53,11,1
FAN-11423,CDMX,1673.58,172.15,14,0
FAN-11424,Miami,1419.71,543.23,10,1
FAN-11425,Miami,1590.05,579.25,9,1
FAN-11426,Monterrey,557.1,661.65,10,0
FAN-11427,Miami,560.76,457.1,3,1
FAN-11428,Miami,1268.77,882.0,9,1
FAN-11429,CDMX,555.61,559.37,12,0
FAN-11430,Monterrey,478.78,757.06,5,1
FAN-11431,CDMX,2343.93,150.72,7,1
FAN-11432,CDMX,2071.6,843.45,8,0
FAN-11433,CDMX,2101.37,544.62,9,0
FAN-11434,Miami,NaN,786.59,14,0
FAN-11435,CDMX,1816.49,540.16,4,1
FAN-11436,Monterrey,367.41,NaN,8,0
FAN-11437,Monterrey,2082.19,481.68,4,1
FAN-11438,CDMX,1535.1,787.14,2,1
FAN-11439,Monterrey,1149.77,565.65,10,1
FAN-11440,CDMX,1291.36,144.01,5,1
FAN-11441,Monterrey,1073.95,103.53,8,0
FAN-11442,CDMX,,565.87,13,1
FAN-11443,CDMX,572.34,750.32,12,0
FAN-11444,CDMX,909.42,536.77,2,1
FAN-11445,Monterrey,631.86,500.82,13,1
FAN-11446,CDMX,2161.29,411.45,12,0
FAN-11447,Monterrey,2309.06,226.63,10,1
FAN-11448,Miami,1805.27,78132.69,1,1
FAN-11449,Miami,1634.7,863.9,9,1
FAN-11450,Monterrey,1250.55,778.8,1,0
FAN-11451,Miami,1402.49,868.89,2,0
FAN-11452,Monterrey,NaN,493.74,2,1
FAN-11453,CDMX,1254.78,847.8,13,1
FAN-11454,Miami,2204.2,639.02,13,0
FAN-11455,Monterrey,580.56,542.32,2,1
FAN-11456,CDMX,,844.87,10,0
FAN-11457,Monterrey,1792.08,499.91,5,1
FAN-11458,CDMX,291.18,525.54,6,0
FAN-11459,Miami,1659.46,332.52,5,0
FAN-11460,Monterrey,748.43,866.53,13,1
FAN-11461,Monterrey,2169.01,601.35,4,1
FAN-11462,Monterrey,1223.32,706.37,8,0
FAN-11463,Miami,1318.97,590.83,6,1
FAN-11464,Miami,398.76,617.1,NaN,0
FAN-11465,CDMX,276.76,733.49,13,1
FAN-11466,Monterrey,431.66,783.12,1,1
FAN-11467,Monterrey,255.0,58553.71,4,1
FAN-11468,CDMX,1899.58,718.24,12,1
FAN-11469,Miami,2124.93,523.63,4,1
FAN-11470,CDMX,1285.45,674.56,14,0
FAN-11471,CDMX,1033.01,893.79,7,1
FAN-11472,Monterrey,501.33,275.82,,0
FAN-11473,Miami,,818.17,7,1
FAN-11474,Miami,NaN,692.89,1,1
FAN-11475,CDMX,2228.25,277.88,14,0
FAN-11476,CDMX,719.78,889.27,3,0
FAN-11477,Miami,931.85,378.45,10,1
FAN-11478,CDMX,678.85,102.83,9,1
FAN-11479,Monterrey,1228.9,640.22,8,1
FAN-11480,Miami,2351.5,474.57,5,0
FAN-11481,CDMX,209.93,321.14,2,1
FAN-11482,CDMX,1179.78,544.54,6,1
FAN-11483,CDMX,199.81,229.1,14,0
FAN-11484,Monterrey,2063.04,438.85,2,1
FAN-11485,Monterrey,311.29,775.96,13,0
FAN-11486,Monterrey,808.52,273.65,7,0
FAN-11487,Monterrey,2047.83,510.83,4,0
FAN-11488,CDMX,1733.89,155.02,1,1
FAN-11489,Monterrey,2438.4,658.27,13,0
FAN-11490,CDMX,992.49,777.75,5,0
FAN-11491,CDMX,2111.9,376.63,10,1
FAN-11492,Monterrey,425.18,126.72,13,1
FAN-11493,CDMX,1972.56,101.17,9,1
FAN-11494,Monterrey,1937.59,465.53,10,0
FAN-11495,CDMX,2082.94,82886.89,13,1
FAN-11496,Monterrey,636.1,181.24,3,1
FAN-11497,CDMX,2017.55,223.23,5,1
FAN-11498,Monterrey,695.95,632.39,1,1
FAN-11499,Monterrey,740.34,802.24,4,1
FAN-11500,Miami,1236.28,460.74,13,1
FAN-11501,Monterrey,2476.13,619.59,3,0
FAN-11502,Miami,545.22,671.61,4,1
FAN-11503,Monterrey,2114.63,350.13,8,1
FAN-11504,CDMX,1909.76,673.45,1,1
FAN-11505,Miami,444.93,69601.61,1,0
FAN-11506,Miami,916.05,716.93,6,1
FAN-11507,CDMX,547.16,340.72,12,0
FAN-11508,Miami,266.27,754.38,7,0
FAN-11509,Monterrey,2454.04,611.7,5,0
FAN-11510,CDMX,1047.26,529.33,11,0
FAN-11511,Miami,2357.52,159.37,3,1
FAN-11512,Monterrey,NaN,631.33,2,1
FAN-11513,Miami,926.3,135.49,9,1
FAN-11514,CDMX,401.01,430.37,7,0
FAN-11515,CDMX,2015.32,800.44,14,0
FAN-11516,Miami,2470.8,578.41,7,0
FAN-11517,Monterrey,1718.43,449.39,6,0
FAN-11518,Miami,839.29,670.22,13,0
FAN-11519,Monterrey,171.32,395.32,5,0
FAN-11520,CDMX,333.49,459.76,NaN,0
FAN-11521,CDMX,714.63,590.49,3,0
FAN-11522,Monterrey,2487.83,255.44,3,1
FAN-11523,Monterrey,1593.39,681.0,12,1
FAN-11524,CDMX,2075.41,450.81,5,0
FAN-11525,Monterrey,1714.22,784.04,7,0
FAN-11526,Miami,2366.25,760.97,7,0
FAN-11527,Miami,423.05,862.09,2,1
FAN-11528,Monterrey,421.57,198.55,12,0
FAN-11529,Monterrey,2152.16,115.69,3,1
FAN-11530,Miami,534.2,250.61,5,0
FAN-11531,Miami,2228.93,586.76,14,0
FAN-11532,Miami,2258.52,591.67,10,0
FAN-11533,Miami,1026.93,558.89,5,0
FAN-11534,Monterrey,2429.53,698.33,13,1
FAN-11535,Monterrey,1543.42,311.2,7,1
FAN-11536,Monterrey,1398.6,416.39,11,1
FAN-11537,CDMX,1954.27,109.75,12,1
FAN-11538,Miami,1090.11,405.97,3,1
FAN-11539,Monterrey,1158.97,488.18,10,1
FAN-11540,CDMX,1196.49,741.35,7,0
FAN-11541,Monterrey,,123.37,8,1
FAN-11542,CDMX,185.11,190.17,,1
FAN-11543,Miami,1563.82,498.38,2,1
FAN-11544,Miami,1496.7,216.74,9,0
FAN-11545,CDMX,1728.38,550.77,11,0
FAN-11546,Monterrey,NaN,891.19,4,1
FAN-11547,CDMX,438.37,713.51,4,0
FAN-11548,Monterrey,445.96,440.41,6,1
FAN-11549,CDMX,1889.63,110.21,1,1
FAN-11550,Monterrey,1107.16,302.3,6,0
FAN-11551,Miami,1450.33,648.09,12,0
FAN-11552,CDMX,1286.58,443.62,3,1
FAN-11553,Miami,577.06,88.86,6,0
FAN-11554,Monterrey,284.57,669.03,4,0
FAN-11555,Miami,1273.57,371.27,5,0
FAN-11556,Monterrey,973.54,565.76,7,1
FAN-11557,Monterrey,411.44,347.48,11,0
FAN-11558,CDMX,2050.03,619.79,,0
FAN-11559,Monterrey,1658.47,712.93,13,1
FAN-11560,Miami,2422.29,828.53,,1
FAN-11561,Miami,1193.28,471.13,11,1
FAN-11562,CDMX,NaN,252.87,12,0
FAN-11563,Miami,1726.3,126.58,12,0
FAN-11564,Monterrey,1882.18,821.97,8,0
FAN-11565,Miami,971.07,800.77,13,1
FAN-11566,Monterrey,384.3,724.1,10,0
FAN-11567,CDMX,1988.16,492.02,11,1
FAN-11568,CDMX,1600.36,,1,1
FAN-11569,CDMX,2194.35,798.93,4,0
FAN-11570,Monterrey,894.03,82662.95,6,1
FAN-11571,Monterrey,1838.45,472.01,13,1
FAN-11572,CDMX,1387.16,730.98,3,0
FAN-11573,Miami,547.13,766.37,5,0
FAN-11574,CDMX,1798.1,692.25,1,0
FAN-11575,Miami,2476.51,323.28,10,1
FAN-11576,Miami,1269.09,553.86,12,1
FAN-11577,Miami,251.14,675.08,5,0
FAN-11578,Miami,583.39,137.39,14,0
FAN-11579,CDMX,1639.85,102.39,8,1
FAN-11580,CDMX,1386.6,768.92,2,1
FAN-11581,Monterrey,482.37,225.29,10,1
FAN-11582,Monterrey,1082.83,259.21,12,1
FAN-11583,Monterrey,420.56,208.37,5,1
FAN-11584,Miami,1040.73,456.78,4,1
FAN-11585,Monterrey,1507.51,438.02,11,1
FAN-11586,Miami,417.72,872.87,8,0
FAN-11587,CDMX,614.65,289.9,NaN,0
FAN-11588,CDMX,427.21,669.39,12,1
FAN-11589,CDMX,1649.73,327.28,8,0
FAN-11590,Monterrey,213.98,255.04,1,1
FAN-11591,Miami,584.4,322.65,10,0
FAN-11592,Miami,556.58,401.69,9,0
FAN-11593,Monterrey,492.39,845.29,3,0
FAN-11594,Miami,1313.09,506.1,3,1
FAN-11595,CDMX,981.72,600.12,10,1
FAN-11596,Miami,481.03,544.04,2,0
FAN-11597,CDMX,1880.58,460.89,12,0
FAN-11598,CDMX,654.39,290.96,11,0
FAN-11599,Miami,2116.89,97985.76,4,0
FAN-11600,Monterrey,2359.14,509.54,3,1
FAN-11601,CDMX,1026.78,174.13,13,1
FAN-11602,Miami,1555.54,390.74,9,0
FAN-11603,CDMX,1873.06,214.85,2,1
FAN-11604,Miami,190.73,489.6,1,0
FAN-11605,CDMX,1840.13,585.33,10,1
FAN-11606,Miami,677.95,160.78,,0
FAN-11607,Monterrey,325.67,509.4,3,1
FAN-11608,CDMX,2330.77,573.75,4,0
FAN-11609,Monterrey,1669.52,866.92,6,1
FAN-11610,CDMX,187.07,NaN,8,1
FAN-11611,Monterrey,280.37,526.41,,0
FAN-11612,Miami,661.07,863.09,9,0
FAN-11613,Monterrey,2110.26,493.37,6,1
FAN-11614,CDMX,786.61,625.61,9,1
FAN-11615,CDMX,1819.39,417.11,4,1
FAN-11616,Miami,1896.42,632.08,14,1
FAN-11617,Miami,1546.69,165.44,8,0
FAN-11618,CDMX,1511.52,810.19,NaN,0
FAN-11619,CDMX,1578.31,777.74,7,1
FAN-11620,CDMX,1551.0,645.49,7,1
FAN-11621,CDMX,1827.41,380.36,7,1
FAN-11622,CDMX,1858.63,334.65,4,0
FAN-11623,Miami,892.2,896.27,14,1
FAN-11624,Miami,2331.51,656.91,13,0
FAN-11625,CDMX,2076.05,588.12,14,0
FAN-11626,CDMX,881.48,886.56,3,0
FAN-11627,CDMX,2292.96,781.74,10,1
FAN-11628,Miami,2461.75,372.79,2,0
FAN-11629,CDMX,369.88,882.35,1,0
FAN-11630,CDMX,358.93,377.61,11,1
FAN-11631,Monterrey,2349.38,455.34,2,0
FAN-11632,Miami,166.65,504.6,10,0
FAN-11633,Miami,2429.69,762.18,2,1
FAN-11634,CDMX,1146.88,780.44,1,0
FAN-11635,Miami,1088.97,663.9,10,1
FAN-11636,Monterrey,,129.36,4,1
FAN-11637,Monterrey,1278.17,593.92,8,1
FAN-11638,CDMX,950.27,80.19,10,0
FAN-11639,Miami,1434.09,233.21,,0
FAN-11640,Miami,1085.07,757.28,14,0
FAN-11641,CDMX,1608.32,872.54,14,0
FAN-11642,Monterrey,259.22,161.26,4,0
FAN-11643,Miami,1777.31,369.5,8,1
FAN-11644,CDMX,347.0,783.29,3,0
FAN-11645,CDMX,1122.48,629.33,5,0
FAN-11646,CDMX,448.46,326.99,7,1
FAN-11647,Miami,581.78,436.56,12,1
FAN-11648,Monterrey,2397.01,654.69,14,1
FAN-11649,CDMX,1071.73,101.84,6,0
FAN-11650,Monterrey,2414.09,893.85,5,0
FAN-11651,CDMX,2213.59,199.71,7,0
FAN-11652,CDMX,1856.46,428.11,8,0
FAN-11653,CDMX,795.78,709.43,10,1
FAN-11654,Monterrey,1188.67,133.51,3,0
FAN-11655,Miami,639.79,644.18,5,0
FAN-11656,Miami,1825.43,894.19,10,1
FAN-11657,Miami,553.83,670.37,3,1
FAN-11658,Miami,285.52,640.94,3,1
FAN-11659,Monterrey,2009.87,584.57,3,1
FAN-11660,Monterrey,180.08,608.98,3,0
FAN-11661,CDMX,2325.38,NaN,2,0
FAN-11662,Miami,765.52,321.92,6,1
FAN-11663,Monterrey,754.07,332.6,4,0
FAN-11664,CDMX,1583.97,714.03,NaN,1
FAN-11665,Miami,2006.68,496.51,11,0
FAN-11666,CDMX,1545.41,268.31,4,1
FAN-11667,Miami,1226.47,336.86,3,0
FAN-11668,CDMX,428.57,322.01,4,1
FAN-11669,Miami,NaN,272.62,13,1
FAN-11670,Monterrey,2490.91,478.23,10,1
FAN-11671,Monterrey,254.3,414.56,2,1
FAN-11672,Miami,1693.4,295.93,9,0
FAN-11673,Miami,1630.28,176.9,9,1
FAN-11674,Miami,1452.96,552.43,4,1
FAN-11675,CDMX,1871.37,544.18,13,0
FAN-11676,Miami,414.31,396.52,10,0
FAN-11677,CDMX,2442.67,612.07,4,0
FAN-11678,CDMX,198.35,381.03,2,1
FAN-11679,Miami,1165.04,508.49,4,0
FAN-11680,CDMX,300.68,107.69,7,0
FAN-11681,CDMX,885.72,105.7,6,0
FAN-11682,CDMX,1780.3,87.46,9,0
FAN-11683,Monterrey,1388.81,226.47,8,1
FAN-11684,Monterrey,NaN,627.59,11,1
FAN-11685,Monterrey,2300.56,820.22,11,1
FAN-11686,CDMX,1147.0,64231.4,2,0
FAN-11687,CDMX,1729.1,652.55,12,1
FAN-11688,CDMX,2352.31,106.47,4,0
FAN-11689,Miami,820.46,484.6,6,0
FAN-11690,Monterrey,1318.31,871.17,9,0
FAN-11691,Monterrey,1028.24,723.07,8,1
FAN-11692,CDMX,,507.58,6,0
FAN-11693,Miami,1534.7,67554.4,10,1
FAN-11694,CDMX,2141.36,365.72,11,1
FAN-11695,CDMX,851.35,651.12,1,1
FAN-11696,Miami,496.38,820.17,9,0
FAN-11697,Monterrey,303.39,252.98,3,1
FAN-11698,Monterrey,2119.66,334.77,7,0
FAN-11699,Miami,435.36,808.33,2,0
